year,year_quarter,month,treatment_location,region,treatment_location_name,department_type,number_of_attendances_aggregate,hrs_waiting,number_attendances
2021,2021Q2,04,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,717,hrs_waiting_4,687
2021,2021Q2,04,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,717,hrs_more_waiting_8,1
2021,2021Q2,04,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,717,hrs_more_waiting_12,0
2021,2021Q2,04,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2455,hrs_waiting_4,2217
2021,2021Q2,04,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2455,hrs_more_waiting_8,14
2021,2021Q2,04,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2455,hrs_more_waiting_12,0
2021,2021Q2,04,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,520,hrs_waiting_4,487
2021,2021Q2,04,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,520,hrs_more_waiting_8,3
2021,2021Q2,04,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,520,hrs_more_waiting_12,1
2021,2021Q2,04,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5532,hrs_waiting_4,4739
2021,2021Q2,04,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5532,hrs_more_waiting_8,84
2021,2021Q2,04,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5532,hrs_more_waiting_12,15
2021,2021Q2,04,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5025,hrs_waiting_4,4198
2021,2021Q2,04,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5025,hrs_more_waiting_8,44
2021,2021Q2,04,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5025,hrs_more_waiting_12,6
2021,2021Q2,04,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,6221,hrs_waiting_4,4812
2021,2021Q2,04,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,6221,hrs_more_waiting_8,236
2021,2021Q2,04,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,6221,hrs_more_waiting_12,25
2021,2021Q2,04,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4544,hrs_waiting_4,4030
2021,2021Q2,04,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4544,hrs_more_waiting_8,29
2021,2021Q2,04,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4544,hrs_more_waiting_12,5
2021,2021Q2,04,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,9293,hrs_waiting_4,7383
2021,2021Q2,04,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,9293,hrs_more_waiting_8,173
2021,2021Q2,04,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,9293,hrs_more_waiting_12,11
2021,2021Q2,04,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,3776,hrs_waiting_4,3715
2021,2021Q2,04,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,3776,hrs_more_waiting_8,0
2021,2021Q2,04,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,3776,hrs_more_waiting_12,0
2021,2021Q2,04,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,417,hrs_waiting_4,403
2021,2021Q2,04,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,417,hrs_waiting_4,403
2021,2021Q2,04,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,417,hrs_more_waiting_8,1
2021,2021Q2,04,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,417,hrs_more_waiting_8,1
2021,2021Q2,04,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,417,hrs_more_waiting_12,1
2021,2021Q2,04,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,417,hrs_more_waiting_12,1
2021,2021Q2,04,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,489,hrs_waiting_4,485
2021,2021Q2,04,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,489,hrs_more_waiting_8,1
2021,2021Q2,04,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,489,hrs_more_waiting_12,0
2021,2021Q2,04,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,3998,hrs_waiting_4,3784
2021,2021Q2,04,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,3998,hrs_more_waiting_8,3
2021,2021Q2,04,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,3998,hrs_more_waiting_12,0
2021,2021Q2,04,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,1540,hrs_waiting_4,1464
2021,2021Q2,04,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,1540,hrs_more_waiting_8,5
2021,2021Q2,04,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,1540,hrs_more_waiting_12,0
2021,2021Q2,04,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,342,hrs_waiting_4,334
2021,2021Q2,04,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,342,hrs_more_waiting_8,0
2021,2021Q2,04,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,342,hrs_more_waiting_12,0
2021,2021Q2,05,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,5524,hrs_waiting_4,4732
2021,2021Q2,05,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,5524,hrs_more_waiting_8,224
2021,2021Q2,05,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,5524,hrs_more_waiting_12,100
2021,2021Q2,05,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,2885,hrs_waiting_4,2521
2021,2021Q2,05,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,2885,hrs_more_waiting_8,76
2021,2021Q2,05,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,2885,hrs_more_waiting_12,27
2021,2021Q2,05,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2653,hrs_waiting_4,2234
2021,2021Q2,05,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2653,hrs_more_waiting_8,64
2021,2021Q2,05,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2653,hrs_more_waiting_12,24
2021,2021Q2,05,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,906,hrs_waiting_4,828
2021,2021Q2,05,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,906,hrs_more_waiting_8,12
2021,2021Q2,05,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,906,hrs_more_waiting_12,2
2021,2021Q2,05,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2518,hrs_waiting_4,2153
2021,2021Q2,05,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2518,hrs_more_waiting_8,24
2021,2021Q2,05,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2518,hrs_more_waiting_12,0
2021,2021Q2,05,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5645,hrs_waiting_4,4746
2021,2021Q2,05,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5645,hrs_more_waiting_8,68
2021,2021Q2,05,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5645,hrs_more_waiting_12,8
2021,2021Q2,05,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,4829,hrs_waiting_4,3790
2021,2021Q2,05,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,4829,hrs_more_waiting_8,59
2021,2021Q2,05,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,4829,hrs_more_waiting_12,7
2021,2021Q2,05,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,4246,hrs_waiting_4,3437
2021,2021Q2,05,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,4246,hrs_more_waiting_8,52
2021,2021Q2,05,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,4246,hrs_more_waiting_12,4
2021,2021Q2,05,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1396,hrs_waiting_4,1365
2021,2021Q2,05,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1396,hrs_more_waiting_8,1
2021,2021Q2,05,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1396,hrs_more_waiting_12,0
2021,2021Q2,05,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2162,hrs_waiting_4,1910
2021,2021Q2,05,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2162,hrs_more_waiting_8,19
2021,2021Q2,05,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2162,hrs_more_waiting_12,2
2021,2021Q2,05,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2714,hrs_waiting_4,2520
2021,2021Q2,05,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2714,hrs_more_waiting_8,7
2021,2021Q2,05,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2714,hrs_more_waiting_12,0
2021,2021Q2,05,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5271,hrs_waiting_4,4587
2021,2021Q2,05,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5271,hrs_more_waiting_8,47
2021,2021Q2,05,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5271,hrs_more_waiting_12,6
2021,2021Q2,05,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,6865,hrs_waiting_4,6279
2021,2021Q2,05,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,6865,hrs_more_waiting_8,24
2021,2021Q2,05,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,6865,hrs_more_waiting_12,0
2021,2021Q2,05,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,7921,hrs_waiting_4,6737
2021,2021Q2,05,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,7921,hrs_waiting_4,6737
2021,2021Q2,05,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,7921,hrs_more_waiting_8,35
2021,2021Q2,05,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,7921,hrs_more_waiting_8,35
2021,2021Q2,05,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,7921,hrs_more_waiting_12,0
2021,2021Q2,05,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,7921,hrs_more_waiting_12,0
2021,2021Q2,05,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5722,hrs_waiting_4,5663
2021,2021Q2,05,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5722,hrs_more_waiting_8,1
2021,2021Q2,05,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5722,hrs_more_waiting_12,0
2021,2021Q2,05,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,724,hrs_waiting_4,696
2021,2021Q2,05,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,724,hrs_more_waiting_8,1
2021,2021Q2,05,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,724,hrs_more_waiting_12,1
2021,2021Q2,05,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,738,hrs_waiting_4,702
2021,2021Q2,05,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,738,hrs_more_waiting_8,2
2021,2021Q2,05,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,738,hrs_more_waiting_12,1
2021,2021Q2,05,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2920,hrs_waiting_4,2572
2021,2021Q2,05,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2920,hrs_more_waiting_8,22
2021,2021Q2,05,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2920,hrs_more_waiting_12,0
2021,2021Q2,05,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,696,hrs_waiting_4,645
2021,2021Q2,05,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,696,hrs_more_waiting_8,0
2021,2021Q2,05,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,696,hrs_more_waiting_12,0
2021,2021Q2,05,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,6093,hrs_waiting_4,5230
2021,2021Q2,05,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,6093,hrs_more_waiting_8,82
2021,2021Q2,05,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,6093,hrs_more_waiting_12,22
2021,2021Q2,05,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5674,hrs_waiting_4,4429
2021,2021Q2,05,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5674,hrs_more_waiting_8,92
2021,2021Q2,05,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5674,hrs_more_waiting_12,20
2021,2021Q2,05,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,6878,hrs_waiting_4,5182
2021,2021Q2,05,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,6878,hrs_more_waiting_8,308
2021,2021Q2,05,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,6878,hrs_more_waiting_12,48
2021,2021Q2,05,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,5003,hrs_waiting_4,4430
2021,2021Q2,05,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,5003,hrs_more_waiting_8,48
2021,2021Q2,05,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,5003,hrs_more_waiting_12,9
2021,2021Q2,05,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10289,hrs_waiting_4,7765
2021,2021Q2,05,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10289,hrs_more_waiting_8,419
2021,2021Q2,05,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10289,hrs_more_waiting_12,122
2021,2021Q2,05,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4529,hrs_waiting_4,4417
2021,2021Q2,05,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4529,hrs_more_waiting_8,2
2021,2021Q2,05,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4529,hrs_more_waiting_12,0
2021,2021Q2,05,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,498,hrs_waiting_4,486
2021,2021Q2,05,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,498,hrs_waiting_4,486
2021,2021Q2,05,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,498,hrs_more_waiting_8,0
2021,2021Q2,05,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,498,hrs_more_waiting_8,0
2021,2021Q2,05,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,498,hrs_more_waiting_12,0
2021,2021Q2,05,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,498,hrs_more_waiting_12,0
2021,2021Q2,05,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,523,hrs_waiting_4,517
2021,2021Q2,05,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,523,hrs_more_waiting_8,0
2021,2021Q2,05,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,523,hrs_more_waiting_12,0
2021,2021Q2,05,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4580,hrs_waiting_4,4269
2021,2021Q2,05,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4580,hrs_more_waiting_8,2
2021,2021Q2,05,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4580,hrs_more_waiting_12,0
2021,2021Q2,05,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,1807,hrs_waiting_4,1696
2021,2021Q2,05,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,1807,hrs_more_waiting_8,4
2021,2021Q2,05,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,1807,hrs_more_waiting_12,0
2021,2021Q2,05,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,374,hrs_waiting_4,346
2021,2021Q2,05,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,374,hrs_more_waiting_8,0
2021,2021Q2,05,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,374,hrs_more_waiting_12,0
2021,2021Q2,06,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,5623,hrs_waiting_4,4564
2021,2021Q2,06,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,5623,hrs_more_waiting_8,427
2021,2021Q2,06,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,5623,hrs_more_waiting_12,200
2021,2021Q2,06,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,2958,hrs_waiting_4,2398
2021,2021Q2,06,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,2958,hrs_more_waiting_8,156
2021,2021Q2,06,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,2958,hrs_more_waiting_12,36
2021,2021Q2,06,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2645,hrs_waiting_4,2156
2021,2021Q2,06,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2645,hrs_more_waiting_8,87
2021,2021Q2,06,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2645,hrs_more_waiting_12,45
2021,2021Q2,06,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1041,hrs_waiting_4,967
2021,2021Q2,06,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1041,hrs_more_waiting_8,16
2021,2021Q2,06,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1041,hrs_more_waiting_12,1
2021,2021Q2,06,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2754,hrs_waiting_4,2289
2021,2021Q2,06,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2754,hrs_more_waiting_8,51
2021,2021Q2,06,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2754,hrs_more_waiting_12,0
2021,2021Q2,06,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5647,hrs_waiting_4,4765
2021,2021Q2,06,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5647,hrs_more_waiting_8,33
2021,2021Q2,06,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5647,hrs_more_waiting_12,1
2021,2021Q2,06,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5357,hrs_waiting_4,4063
2021,2021Q2,06,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5357,hrs_more_waiting_8,58
2021,2021Q2,06,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5357,hrs_more_waiting_12,9
2021,2021Q2,06,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,4369,hrs_waiting_4,3631
2021,2021Q2,06,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,4369,hrs_more_waiting_8,43
2021,2021Q2,06,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,4369,hrs_more_waiting_12,8
2021,2021Q2,06,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1377,hrs_waiting_4,1362
2021,2021Q2,06,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1377,hrs_more_waiting_8,0
2021,2021Q2,06,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1377,hrs_more_waiting_12,0
2021,2021Q2,06,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2441,hrs_waiting_4,2188
2021,2021Q2,06,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2441,hrs_more_waiting_8,34
2021,2021Q2,06,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2441,hrs_more_waiting_12,2
2021,2021Q2,06,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2829,hrs_waiting_4,2550
2021,2021Q2,06,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2829,hrs_more_waiting_8,27
2021,2021Q2,06,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2829,hrs_more_waiting_12,1
2021,2021Q2,06,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5661,hrs_waiting_4,4778
2021,2021Q2,06,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5661,hrs_more_waiting_8,51
2021,2021Q2,06,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5661,hrs_more_waiting_12,2
2021,2021Q2,06,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,7360,hrs_waiting_4,6438
2021,2021Q2,06,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,7360,hrs_more_waiting_8,31
2021,2021Q2,06,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,7360,hrs_more_waiting_12,2
2021,2021Q2,06,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8250,hrs_waiting_4,6647
2021,2021Q2,06,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8250,hrs_waiting_4,6647
2021,2021Q2,06,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8250,hrs_more_waiting_8,94
2021,2021Q2,06,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8250,hrs_more_waiting_8,94
2021,2021Q2,06,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8250,hrs_more_waiting_12,2
2021,2021Q2,06,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8250,hrs_more_waiting_12,2
2021,2021Q2,06,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,6227,hrs_waiting_4,6170
2021,2021Q2,06,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,6227,hrs_more_waiting_8,0
2021,2021Q2,06,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,6227,hrs_more_waiting_12,0
2021,2021Q2,06,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,812,hrs_waiting_4,777
2021,2021Q2,06,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,812,hrs_more_waiting_8,4
2021,2021Q2,06,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,812,hrs_more_waiting_12,3
2021,2021Q2,06,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,758,hrs_waiting_4,690
2021,2021Q2,06,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,758,hrs_more_waiting_8,5
2021,2021Q2,06,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,758,hrs_more_waiting_12,1
2021,2021Q2,06,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,3241,hrs_waiting_4,2765
2021,2021Q2,06,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,3241,hrs_more_waiting_8,50
2021,2021Q2,06,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,3241,hrs_more_waiting_12,2
2021,2021Q2,06,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,862,hrs_waiting_4,800
2021,2021Q2,06,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,862,hrs_more_waiting_8,1
2021,2021Q2,06,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,862,hrs_more_waiting_12,0
2021,2021Q2,06,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,6192,hrs_waiting_4,4694
2021,2021Q2,06,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,6192,hrs_more_waiting_8,150
2021,2021Q2,06,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,6192,hrs_more_waiting_12,31
2021,2021Q2,06,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5930,hrs_waiting_4,4384
2021,2021Q2,06,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5930,hrs_more_waiting_8,135
2021,2021Q2,06,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5930,hrs_more_waiting_12,29
2021,2021Q2,06,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,7112,hrs_waiting_4,5078
2021,2021Q2,06,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,7112,hrs_more_waiting_8,367
2021,2021Q2,06,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,7112,hrs_more_waiting_12,43
2021,2021Q2,06,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,5118,hrs_waiting_4,4393
2021,2021Q2,06,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,5118,hrs_more_waiting_8,67
2021,2021Q2,06,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,5118,hrs_more_waiting_12,14
2021,2021Q2,06,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10418,hrs_waiting_4,7583
2021,2021Q2,06,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10418,hrs_more_waiting_8,406
2021,2021Q2,06,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10418,hrs_more_waiting_12,73
2021,2021Q2,06,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,5139,hrs_waiting_4,5012
